content ,original_id,from,date_created,sentiment,original_sentiment
BEJO Jokowi jadi gubernur dki BEJO Jokowi jadi presiden ri iya tidak ,'461897076565999616','Chaidir38','2014-05-01 22:56:59','Other','Possibly Negative'
BEJO boneka JOKOWI ,'461885861119160320','adisu_TEMPE','2014-05-01 22:12:25','Other','Other'
BEJO Jokowi demo baik buruh patungan beli ambulans ,'461801055383072769','DukungBEJO','2014-05-01 16:35:26','Other','Possibly Positive'
BEJO_lebay ksn Tangerang Jokowi bapak upah murah ,'461827081261686784','mtvibrahim','2014-05-01 18:18:51','Other','Possibly Positive'
BeliRumahTnpUtang hamzah haz Jokowi sda Ngotot Prabowo Folow cipto_junaedy ,'461643204228415489','WawanKwds','2014-05-01 06:08:11','Other','Other'
BeliRumahTnpUtang kata Jokowi soal baju Jokowi Ahok pisah Folow cipto_junaedy  ,'461730696042528768','WawanKwds','2014-05-01 11:55:51','Other','Other'
BeliRumahTnpUtang Jokowi demo baik buruh patungan beli ambulans Folow cipto_junaedy ,'461797583963172864','WawanKwds','2014-05-01 16:21:38','Other','Possibly Positive'
BeliRumahTnpUtang Nasdem Cawapres damping Jokowi umum usai 9 mei Folow cipto_junaedy ,'461841943471730688','WawanKwds','2014-05-01 19:17:54','Other','Possibly Negative'
BeliRumahTnpUtang Nasdem damping Jokowi Kunjungi Gondangdia Folow cipto_junaedy ,'461770451430014976','WawanKwds','2014-05-01 14:33:49','Other','Possibly Negative'
BeliRumahTnpUtang pkb rapat Jokowi nasib Pencapresan Prabowo Folow cipto_junaedy ,'461730293183807488','WawanKwds','2014-05-01 11:54:15','Question','Question'
BeliRumahTnpUtang pkb rapat Jokowi Gerindra yakin Pencapresan Prabowo tetap aman Folow cipto_junaedy ,'461848045533949953','WawanKwds','2014-05-01 19:42:09','Other','Other'
BeliRumahTnpUtang soal kemeja putih Dahlan Iskan bangga tiru pak Jokowi Folow cipto_junaedy ,'461814502569152513','WawanKwds','2014-05-01 17:28:52','Other','Other'
berita hari buruh Prabowo empati Jokowi simpati  ,'461824168846045185','HajiSulam17','2014-05-01 18:07:16','Other','Other'
berita relawan Jokowi balik arah dukung Prabowo  ,'461771237845245952','HajiSulam17','2014-05-01 14:36:57','Other','Possibly Negative'
berita Ryamizard ganggu Jokowi  ,'461588206295584768','HajiSulam17','2014-05-01 02:29:38','Other','Other'
berita indonesia cak Imin Cawapres Jokowi pkb pasrah putus damping pa ,'461571906341048320','beritafeed','2014-05-01 01:24:52','Other','Other'
berita indonesia demo istana buruh tolak Jokowi jadi presiden tidak pihak buruh ka ,'461796703218069504','beritafeed','2014-05-01 16:18:08','Other','Other'
berita indonesia hasil survei popularitas Jokowi Sulsel kalah syl jk Joko Widodo su ,'461815961566212096','beritafeed','2014-05-01 17:34:40','Other','Other'
berita indonesia Jokowi Rieke Kunjungi dua buruh sakit gubernur dki Joko Widodo siang ,'461760763879641088','beritafeed','2014-05-01 13:55:19','Other','Other'
berita indonesia Jokowi saran buruh demo ingat may day elok buruh urun tidak ,'461723913576132608','beritafeed','2014-05-01 11:28:54','Other','Other'
berita indonesia Jokowi siap mandat khusus untuk ipb suai Joko Wido ,'461669357597106176','beritafeed','2014-05-01 07:52:06','Other','Other'
berita indonesia Jokowi dialog perintah buruh laku gubernur dki Joko Widodo  ,'461873919012528129','beritafeed','2014-05-01 21:24:58','Other','Other'
berita indonesia koalisi serba ramping ala PDIP Jokowi sikap ambil menang ,'461668898815766528','beritafeed','2014-05-01 07:50:17','Other','Other'
berita indonesia Nasdem Cawapres damping Jokowi umum usai 9 mei Cawapres umum surya Palo ,'461833544252157954','beritafeed','2014-05-01 18:44:32','Other','Possibly Negative'
berita indonesia Nasdem damping Jokowi Kunjungi Gondangdia jadi cawapres u ,'461768934341894144','beritafeed','2014-05-01 14:27:47','Other','Other'
berita indonesia pagi pagi rumah Jokowi gedor puluh p puluh buruh p kena serbet  ,'461715132540653568','beritafeed','2014-05-01 10:54:00','Other','Possibly Negative'
berita indonesia dukung Jokowi imbau tidak serang Prabowo kampanye bersih ,'461742007191224320','beritafeed','2014-05-01 12:40:47','Other','Other'
berita indonesia duet Jokowi jk hasil jk turun dosis rasa percaya pember  ,'461559164192292864','beritafeed','2014-05-01 00:34:14','Other','Other'
berita indonesia Pilpres prediksi ikut Prabowo Jokowi bakal calon presiden ,'461855857643245569','beritafeed','2014-05-01 20:13:11','Other','Other'
berita indonesia relawan siap menang Jokowi presiden ri 2014 ratus relawan dae ,'461856422976700417','beritafeed','2014-05-01 20:15:26','Other','Other'
berita indonesia serikat tani indonesia dukung Jokowi jadi presiden serikat tani indonesia spi sat ,'461742005672882176','beritafeed','2014-05-01 12:40:47','Other','Other'
berita indonesia soal Outsourcing Jokowi patok undang undang gubernur dki Joko Widodo  ,'461873897709658112','beritafeed','2014-05-01 21:24:53','Other','Possibly Negative'
berita jatim buruh Jawa timur dukung Jokowi voa indonesia  ,'461608333158662144','KicauJatim','2014-05-01 03:49:37','Other','Other'
berita buruh yakin Jokowi hapus sistem Outsourcing ,'461855627694702592','JanganSendirian','2014-05-01 20:12:17','Other','Other'
berita gubernur Jokowi nilai pihak buruh ,'461828040197033985','JanganSendirian','2014-05-01 18:22:39','Other','Other'
berita Jokowi datang rumah buruh ,'461804771762905088','MetroTVBerita','2014-05-01 16:50:12','Other','Other'
berita buruh perempuan Jokowi moga juang hak ingat hari buru ,'461713701821640704','aktualberita','2014-05-01 10:48:19','Other','Possibly Positive'
berita may day Jokowi Blusukan Kunjungi buruh sakit Jakut ,'461766542930108416','CelotehSMG','2014-05-01 14:18:17','Other','Other'
berita may day Jokowi Blusukan Kunjungi buruh sakit Jakut calon presiden PDIP Joko Widodo manfaat ,'461766638023360512','BandungTraffic','2014-05-01 14:18:40','Other','Possibly Positive'
berita buruh perempuan Jokowi moga juang hak ingat hari buruh ,'461720195120103424','AbdulJabarFaris','2014-05-01 11:14:07','Other','Possibly Positive'
berita buruh ksn Jokowi Ical Prabowo pro buruh massa buruh konfederasi serikat nasional ksn ,'461776623818117120','AbdulJabarFaris','2014-05-01 14:58:21','Other','Other'
berita demo istana buruh tolak Jokowi jadi presiden tidak pihak buruh t ,'461800937623781376','ajfnews','2014-05-01 16:34:58','Other','Other'
berita demo pakai topeng Jokowi buruh sindir Megawati jual Indosat ,'461729801330384896','nasilibur','2014-05-01 11:52:17','Other','Other'
berita ajak dukung Jokowi buruh rasa tipu ,'461815661631930369','nasilibur','2014-05-01 17:33:28','Other','Other'
berita Golkar senang elite jadi calon Wapres Jokowi ,'461815386514522112','BeritaBabel','2014-05-01 17:32:22','Other','Other'
berita gubernur Jokowi nilai pihak buruh ,'461815817374425088','nasilibur','2014-05-01 17:34:05','Other','Other'
berita hamzah haz Jokowi sda Ngotot Prabowo ppp terus jalin komunikasi tum pa ,'461631258464747520','AbdulJabarFaris','2014-05-01 05:20:43','Other','Other'
berita alas buruh ogah sodor kontrak politik Jokowi tambah tanda tang kerjasama y ,'461841054807756801','ajfnews','2014-05-01 19:14:22','Other','Other'
berita kata Jokowi soal baju Jokowi Ahok pisah kaos galau minta Jokowi Ahok d   ,'461735449032024064','AbdulJabarFaris','2014-05-01 12:14:44','Other','Other'
berita maksud koalisi ramping pdi p Jokowi  ,'461666819304988672','BeritaBabel','2014-05-01 07:42:01','Other','Other'
berita Jokowi beri mandat khusus untuk ipb jadi presiden ,'461685612655812608','BeritaBabel','2014-05-01 08:56:42','Other','Other'
berita Jokowi datang rumah buruh ,'461801869057081344','yaniarnofal','2014-05-01 16:38:40','Other','Other'
berita Jokowi undang buruh 3 kali tolak ,'461873449850261504','infoBatam_','2014-05-01 21:23:06','Other','Other'
berita Jokowi Effect anggap tekan dana kampanye Caleg PDIP Caleg asal PDIP a keluar ,'461912240510087168','AbdulJabarFaris','2014-05-01 23:57:14','Other','Possibly Positive'
berita Jokowi nak kemeja kotak kotak baru untuk Pilpres Capres pdi juang Joko Widodo kena  ,'461720193870221312','AbdulJabarFaris','2014-05-01 11:14:07','Other','Possibly Negative'
berita Jokowi kritik acara Musrenbangnas buka sby acara Musrenbangnas penting jik ,'461749217262714881','HalamanKalBar','2014-05-01 13:09:26','Other','Other'
berita Jokowi a bicara soal Cawapres Mahfud md ,'461685611204603904','BeritaBabel','2014-05-01 08:56:42','Other','Other'
berita Jokowi Ngaku prihatin nasib tani ,'461889747342733312','BeritaBabel','2014-05-01 22:27:51','Other','Other'
berita Jokowi resmi Food pasar tanah abang blok g hati khusus terus beri gubernur ,'461561931774828544','thetanahabang','2014-05-01 00:45:14','Other','Other'
berita Jokowi siap mandat khusus untuk ipb ,'461669793209139200','nasilibur','2014-05-01 07:53:50','Other','Other'
berita Jokowi tegas komitmen tiga layak untuk buruh ,'461820872873881601','nasilibur','2014-05-01 17:54:10','Other','Other'
berita Jokowi terima buruh perempuan rumah nas ,'461716950322659328','nasilibur','2014-05-01 11:01:13','Other','Other'
berita Jokowi demo baik buruh patungan beli ambulans gubernur dki Jokowi blusukan tengok ,'461799778913751040','AbdulJabarFaris','2014-05-01 16:30:21','Other','Possibly Positive'
berita kapok Megawati buruh ogah pilih Jokowi jadi presiden ,'461781454297387008','Infokepri_','2014-05-01 15:17:32','Other','Possibly Negative'
berita koalisi serba ramping ala PDIP Jokowi ,'461669451096526848','nasilibur','2014-05-01 07:52:29','Other','Other'
berita Mahfud Jokowi bicara Pencapresan  ,'461858750869954562','nasilibur','2014-05-01 20:24:41','Other','Other'
berita may day Jokowi minta dialog sosial perintah buruh ,'461730732444893184','nasilibur','2014-05-01 11:55:59','Other','Other'
berita Megawati Jokowi jadi bahan demo buruh ,'461842886884360192','Infokepri_','2014-05-01 19:21:39','Other','Other'
berita Nasdem Cawapres damping Jokowi umum usai 9 mei Cawapres umum surya Paloh Megawati ,'461834880301559808','ajfnews','2014-05-01 18:49:50','Other','Possibly Negative'
berita Nasdem damping Jokowi Kunjungi Gondangdia jadi cawapres untuk Jokowi ,'461770659777875968','ajfnews','2014-05-01 14:34:39','Other','Other'
berita Outsourcing lahir era mega buruh tolak Jokowi ,'461760951193063425','nasilibur','2014-05-01 13:56:04','Other','Other'
berita pagi pagi rumah Jokowi gedor puluh p  ,'461715749011075072','nasilibur','2014-05-01 10:56:27','Other','Other'
berita PDIP pkb NasDem Deal ppp susul koalisi dukung Jokowi kuat nas ,'461683006344675328','AbdulJabarFaris','2014-05-01 08:46:21','Other','Other'
berita dukung Jokowi imbau tidak serang Prabowo ,'461742641797795840','nasilibur','2014-05-01 12:43:19','Other','Other'
berita Pilpres 2014 milik Jokowi Prabowo ,'461877992482803716','BeritaBabel','2014-05-01 21:41:09','Other','Other'
berita pkb rapat Jokowi nasib Pencapresan Prabowo pkb pilih rapat PDIP dukung pen ,'461735695866810368','AbdulJabarFaris','2014-05-01 12:15:43','Question','Question'
berita pkb rapat Jokowi Gerindra yakin Pencapresan Prabowo tetap aman PDIP du ,'461850213108305921','AbdulJabarFaris','2014-05-01 19:50:46','Other','Other'
berita pks sebut koalisi Jokowi laku ,'461801063280959488','nasilibur','2014-05-01 16:35:27','Other','Other'
berita puluh buruh perempuan Geruduk rumah nas Jokowi puluh buruh perempuan gabung komit ,'461707296859385856','AbdulJabarFaris','2014-05-01 10:22:52','Other','Other'
berita puluh p Hadiahi Jokowi serbet kusam pak Jokowi bapak jadi presiden ,'461773568464797696','HalamanKalBar','2014-05-01 14:46:12','Question','Question'
berita SBSI Jokowi nol besar mata buruh ketua umum SBSI nilai prestasi Jokowi ,'461830709552771072','PKUinfo','2014-05-01 18:33:16','Other','Other'
berita luar kota Jokowi minta hati hati  ,'461819260080095232','nasilibur','2014-05-01 17:47:46','Other','Other'
berita sikap Jokowi soal sistem Outsourcing ,'461826121164550146','nasilibur','2014-05-01 18:15:02','Other','Other'
berita soal demo hari buruh tanggap Jokowi ,'461732957632217089','yaniarnofal','2014-05-01 12:04:50','Other','Possibly Positive'
berita soal kemeja putih Dahlan Iskan bangga tiru pak Jokowi kemeja putih kian populer pilu 20 ,'461818183368716289','AbdulJabarFaris','2014-05-01 17:43:29','Other','Other'
berita soal Outsourcing Jokowi patok undang undang  ,'461874487068078080','nasilibur','2014-05-01 21:27:13','Other','Possibly Negative'
BeritaBolla cak Imin Cawapres Jokowi pkb pasrah putus damping i ,'461572045512273920','YKSmileTTV','2014-05-01 01:25:25','Other','Other'
BeritaBolla Jokowi Rieke Kunjungi dua buruh sakit gubernur dki Joko Widodo siang kamis ,'461760907870101504','YKSmileTTV','2014-05-01 13:55:54','Other','Other'
BeritaBolla Jokowi saran buruh demo ingat may day elok buruh urun tidak untuk ,'461724062298161152','YKSmileTTV','2014-05-01 11:29:29','Other','Other'
BeritaBolla Jokowi siap mandat khusus untuk ipb suai Joko Widodo ali ,'461669443018313729','YKSmileTTV','2014-05-01 07:52:27','Other','Other'
BeritaBolla Jokowi dialog perintah buruh laku gubernur dki Joko Widodo berhar  ,'461874064756199424','YKSmileTTV','2014-05-01 21:25:32','Other','Other'
BeritaBolla koalisi serba ramping ala PDIP Jokowi sikap ambil menang h  ,'461669048678240257','YKSmileTTV','2014-05-01 07:50:53','Other','Other'
BeritaBolla pagi pagi rumah Jokowi gedor puluh p puluh buruh p kena serbet ikat  ,'461715275054714881','YKSmileTTV','2014-05-01 10:54:34','Other','Possibly Negative'
BeritaBolla dukung Jokowi imbau tidak serang Prabowo kampanye bersih tidak ,'461742207720902656','YKSmileTTV','2014-05-01 12:41:35','Other','Other'
BeritaBolla duet Jokowi jk hasil jk turun dosis rasa percaya berita  ,'461559388470116352','YKSmileTTV','2014-05-01 00:35:08','Other','Other'
BeritaBolla Pilpres prediksi ikut Prabowo Jokowi bakal calon presiden dipred ,'461855982004363264','YKSmileTTV','2014-05-01 20:13:41','Other','Other'
BeritaBolla relawan siap menang Jokowi presiden ri 2014 ratus relawan daerah su ,'461856540916318209','YKSmileTTV','2014-05-01 20:15:54','Other','Other'
BeritaBolla serikat tani indonesia dukung Jokowi jadi presiden serikat tani indonesia spi nyata d ,'461742206500356096','YKSmileTTV','2014-05-01 12:41:35','Other','Other'
BeritaBolla soal Outsourcing Jokowi patok undang undang gubernur dki Joko Widodo tidak  ,'461874042408927233','YKSmileTTV','2014-05-01 21:25:27','Other','Possibly Negative'
BeritaCirebon Megawati Jokowi sindir demo buruh jaka a nama mantan Presi ,'461834968331587584','kusnandar2013','2014-05-01 18:50:11','Other','Other'
BeritaIslam NahdlatulUlama NU_Watch kiai nu timbang mudarat Jokowi Prabowo Tempoco  ,'461740363410321408','NU_Watch','2014-05-01 12:34:16','Other','Other'
BeritaJogja tanggap Jokowi soal buruh Outsourcing ,'461908488063438848','JogjaBersama','2014-05-01 23:42:20','Other','Possibly Positive'
BeritaJogja Dinda bangga karya puji Jokowi ,'461815581365526528','JogjaBersama','2014-05-01 17:33:09','Other','Other'
BeritaJogja Dinda bangga karya puji Jokowi seni darah Dhara ,'461815557306597376','ceritajogjaku','2014-05-01 17:33:03','Other','Possibly Negative'
BeritaJogja Jokowi kembali nak baju kotak kotak hari buruh  ,'461711610097065985','JogjaBersama','2014-05-01 10:40:00','Question','Question'
BeritaJogja Jokowi prihatin buruh huni rumah kontra ,'461835006004846592','JogjaBersama','2014-05-01 18:50:20','Other','Other'
BeritaJogja Jokowi prihatin buruh huni rumah kontra Jokowi prihatin ,'461834983661768704','ceritajogjaku','2014-05-01 18:50:15','Other','Other'
BeritaJogja kata Jokowi bayang bayang Megawati  ,'461878333974663168','JogjaBersama','2014-05-01 21:42:30','Other','Other'
BeritaJogja p beri Jokowi serbet ,'461890181851672577','JogjaBersama','2014-05-01 22:29:35','Other','Other'
BeritaPrabowo KSPI dukung Prabowo spi sokong Pencapresan Jokowi ,'461768133754494977','prabowosubianto','2014-05-01 14:24:36','Other','Other'
BeritaPrabowo Jokowi tolak Ical jawab Prabowo hadiri hari buruh ,'461810144104288256','prabowosubianto','2014-05-01 17:11:33','Other','Other'
BeritaPrabowo relawan Jokowi serang Prabowo Subianto ,'461759101639208960','prabowosubianto','2014-05-01 13:48:43','Other','Other'
BeritaRepublika pilih Jokowi pilih Megawati ,'461864607372414978','kicausantri','2014-05-01 20:47:58','Other','Other'
BeritaRepublika janji janji Jokowi tani  ,'461742682675490817','kicausantri','2014-05-01 12:43:28','Other','Other'
BeritaTerbaru demo lokalisasi Dolly susup kampanye Jokowi massa aksi guna pi ,'461761123423748096','CatatanBiasaku','2014-05-01 13:56:45','Other','Other'
BeritaTerbaru ajak dukung Jokowi buruh rasa tipu dukung capres PDIP Joko ,'461815962006609920','CatatanBiasaku','2014-05-01 17:34:40','Other','Possibly Positive'
BeritaTerbaru Jokowi nol besar tuntas soal buruh dki Jokowi nilai mi ,'461760309036732417','CatatanBiasaku','2014-05-01 13:53:31','Other','Other'
BeritaTerbaru Outsourcing lahir era mega buruh tolak Jokowi ribu buruh tolak c ,'461761124266819584','CatatanBiasaku','2014-05-01 13:56:45','Other','Other'
BeritaTribunYk Dinda bangga karya puji Jokowi ,'461813448267943936','YogyaYuk','2014-05-01 17:24:40','Other','Other'
BeritaTribunYk Jokowi prihatin buruh huni rumah kontra ,'461837088892014592','YogyaYuk','2014-05-01 18:58:37','Other','Other'
BeritaTribunYk kata Jokowi bayang bayang Megawati  ,'461876734032220160','YogyaYuk','2014-05-01 21:36:09','Other','Other'
BeritaUpdate buruh perempuan Jokowi moga juang hak ingat hari ,'461721449539964928','DinoPrastian','2014-05-01 11:19:06','Other','Possibly Positive'
BeritaUpdate demo istana guru honorer minta Jokowi Prabowo jadi presiden ribu guru honorer m ,'461739499714641920','DinoPrastian','2014-05-01 12:30:50','Other','Other'
BeritaUpdate may day Jokowi Blusukan Kunjungi buruh sakit Jakut calon presiden PDIP Joko Widodo memanfaa ,'461775119224799232','DinoPrastian','2014-05-01 14:52:22','Other','Other'
BingoHitamNews alas buruh ogah sodor kontrak politik Jokowi ,'461847268576862209','BingoHitam','2014-05-01 19:39:04','Other','Other'
BlueJeans tawa BlueSukan kaya jokowi haha BlueDay BlueBand BlueBird Blue Blue HAHAHAHAHA ,'461598572991885312','RF_itenk','2014-05-01 03:10:50','Other','Other'
